date,in_2,in_8,in_20
1/27/2016,25.6,2.5,13
1/28/2016,25.5,11.1,13.6
1/29/2016,25.2,7.1,13.3
1/30/2016,25,0,13.7
1/31/2016,24.7,11.1,13.5
2/1/2016,24.6,13.9,13.3
2/2/2016,24.6,19.6,13.4
2/3/2016,25,17.4,13.3
2/4/2016,25.3,11.4,13.3
2/5/2016,25.6,11.3,13.5
2/6/2016,25.6,10.9,13.3
2/7/2016,25.7,3.3,13.2
2/8/2016,25.4,4,13.6
2/9/2016,25.4,7.5,13.4
2/10/2016,25.4,13,13.6
2/11/2016,25.1,7.2,13.4
2/12/2016,24.8,11.9,13.3
2/13/2016,24.5,15.9,13.8
2/14/2016,24.1,8.7,13.7
2/15/2016,24.2,12,13.6
2/16/2016,24.2,12.6,13.6
2/17/2016,24,12.7,13.2
2/18/2016,23.7,12.7,13.9
2/19/2016,23.4,12.8,13.6
2/20/2016,23.8,12.7,13.8
2/21/2016,23.5,12.7,13.8
2/22/2016,23.6,12.7,13.5
2/23/2016,24,12.7,13.5
2/24/2016,24.3,12.7,13.9
2/25/2016,24.5,12.7,13.7
2/26/2016,24.7,12.7,13.7
2/27/2016,24.7,12.7,13.4
2/28/2016,24.3,12.8,13.3
2/29/2016,24.4,12.8,13.4
3/1/2016,24.1,12.8,13.7
3/2/2016,23.8,12.9,13.6
3/3/2016,23.7,12.7,13.5
3/4/2016,23.8,12.8,13.7
3/5/2016,23.8,12.8,13.4
3/6/2016,23.6,12.9,13.4
3/7/2016,23.6,12.9,13.3
3/8/2016,24,12.8,13.6
3/9/2016,24.3,13,13.7
3/10/2016,24.6,13,13.6
3/11/2016,24.9,12.9,13.8
3/12/2016,25.6,12.9,14.1
3/13/2016,25.6,13,14
3/14/2016,25.9,13.1,13.8
3/15/2016,25.9,13.3,13.7
3/16/2016,26.7,13.3,13.8
3/17/2016,27.2,13.5,14.1
3/18/2016,27.3,13.5,13.5
3/19/2016,27.9,13.6,13.9
3/20/2016,27.7,13.7,13.7
3/21/2016,28.8,13.7,13.5
3/22/2016,29.9,13.8,14.1
3/23/2016,29.4,13.9,14
3/24/2016,31,14.4,13.9
3/25/2016,31.6,14.5,13.7
3/26/2016,31.8,14.7,13.9
3/27/2016,31.9,15.1,13.7
3/28/2016,32.4,15.2,13.7
3/29/2016,32.1,15.6,13.9
3/30/2016,32.3,15.7,13.9
3/31/2016,32.3,16.1,13.8
4/1/2016,32.8,16.2,13.6
4/2/2016,32.9,16.5,13.9
4/3/2016,31.8,16.7,13.7
4/4/2016,33.7,17.1,13.7
4/5/2016,33.6,27.9,13.9
4/6/2016,32.9,26.8,14
4/7/2016,34.4,28.9,21.8
4/8/2016,34.4,29.3,27
4/9/2016,35.4,29.9,28.3
4/10/2016,34.8,28.8,27.4
4/11/2016,35.4,29.9,28.5
4/12/2016,34.8,29.9,28.5
4/13/2016,34.4,30.1,28.6
4/14/2016,34.2,30.3,28.9
4/15/2016,33.5,30.2,28.4
4/16/2016,32.6,28.6,27.6
4/17/2016,32.5,27.9,27.2
4/18/2016,32.3,27.5,27.1
4/19/2016,31.8,27.2,26.9
4/20/2016,31.4,27,26.9
4/21/2016,31.3,26.9,26.7
4/22/2016,33.5,30.2,27.8
4/23/2016,33.9,30.5,28.6
4/24/2016,33.9,30.3,28.6
4/25/2016,33.6,30.2,28.2
4/26/2016,33.8,30.5,28.8
4/27/2016,32.8,28.9,27.6
4/28/2016,32.2,28.3,27.4
4/29/2016,31.8,27.9,27
4/30/2016,31.7,27.6,26.9
5/1/2016,31.3,27.3,26.9
5/2/2016,31.2,27.1,26.8
5/3/2016,33.3,30,27.7
5/4/2016,34,30.9,29
5/5/2016,34,31,29.3
5/6/2016,34.4,31.4,29.5
5/7/2016,34.4,31.3,29.5
5/8/2016,33.7,29.8,28.1
5/9/2016,35.2,30.9,29.1
5/10/2016,35.1,31.1,29.2
5/11/2016,35.2,29.8,28.1
5/12/2016,34.8,30.6,28.3
5/13/2016,35.1,30.9,29.1
5/14/2016,34.5,31.1,28.8
5/15/2016,34.6,31.5,29.1
5/16/2016,34.4,31.2,29
5/17/2016,34.2,31,28.9
5/18/2016,33.7,30.2,28.2
5/19/2016,34.2,31.1,29
5/20/2016,34.3,31.1,28.7
5/21/2016,34.6,31.4,29
5/22/2016,34.3,31.1,28.6
5/23/2016,35.5,30.1,28.4
5/24/2016,32.9,28.6,27.7
5/25/2016,31.6,27.4,27.3
5/26/2016,30.3,26.3,27
5/27/2016,30.3,25.3,27
5/28/2016,30.4,25.2,26.8
5/29/2016,31.5,25.3,26.7
5/30/2016,31,24.8,26.5
5/31/2016,29.3,24.2,26.4
6/1/2016,28.9,23.8,26.3
6/2/2016,29,23,26.2
6/3/2016,28.3,22.5,26.1
6/4/2016,27.6,21.9,26
6/5/2016,26.6,21.2,25.8
6/6/2016,25.8,20.7,25.7
6/7/2016,25.1,20,25.9
6/8/2016,24.4,19.5,25.7
6/9/2016,23.7,18.8,25.5
6/10/2016,23.5,18.2,25.5
6/11/2016,22.7,17.6,25.2
6/12/2016,21.8,16.9,24.9
6/13/2016,22,16.4,24.9
6/14/2016,23.3,16.2,24.6
6/15/2016,23.8,15.8,24.2
6/16/2016,23,22.5,23.9
6/17/2016,22.5,22.6,23.9
6/18/2016,21.7,22.7,23.4
6/19/2016,20.8,22.7,23.3
6/20/2016,20.2,22.9,23.1
6/21/2016,19.3,22.7,22.7
6/22/2016,18.6,23.3,22.1
6/23/2016,18.4,23.2,21.7
6/24/2016,18,23.2,21.6
6/25/2016,17.6,23.1,21
6/26/2016,17.3,22.3,20.6
6/27/2016,16.6,21.6,20.1
6/28/2016,16.5,22.9,19.5
6/29/2016,16.2,23.2,19
6/30/2016,15.7,23,18.8
7/1/2016,17,23,18.6
7/2/2016,27.9,22.8,18.7
7/3/2016,31.2,22.8,18.7
7/4/2016,32.6,22.7,18.7
7/5/2016,30.9,22.6,18.6
7/6/2016,26.9,21.6,18.3
7/7/2016,25.4,21.8,18.2
7/8/2016,25.2,21.1,17.9
7/9/2016,23.5,21.2,18
7/10/2016,22.3,22,17.6
7/11/2016,21.4,22.1,17.5
7/12/2016,20.4,22,17.2
7/13/2016,19.7,20.7,16.9
7/14/2016,18.4,20.4,16.7
7/15/2016,17.6,20.4,16.4
7/16/2016,16.9,20,15.9
7/17/2016,16.7,20,15.7
7/18/2016,16.5,21,15.3
7/19/2016,14.8,21.2,15.1
7/20/2016,13.5,21.2,15.3
7/21/2016,16.7,21.1,15.1
7/22/2016,29.4,21,15.2
7/23/2016,28.5,21,15.2
7/24/2016,27.2,21,14.9
7/25/2016,27,21,14.8
7/26/2016,32.1,20.7,15
7/27/2016,24.8,20.5,15.2
7/28/2016,24.5,22.1,15.1
7/29/2016,22.9,20.2,14.8
7/30/2016,21.7,20.2,14.8
7/31/2016,20.9,21.8,14.9
8/1/2016,17.5,21.4,14.9
8/2/2016,18.2,21.3,14.9
8/3/2016,17.9,20.6,14.9
8/4/2016,15.6,17.6,14.6
8/5/2016,31.3,16.9,14.3
8/6/2016,32.9,15,14.3
8/7/2016,35.5,7,14.5
8/8/2016,34.1,4.6,14.7
8/9/2016,34.4,10.2,14.6
8/10/2016,34,9.5,14.4
8/11/2016,34.9,8.9,14.4
8/12/2016,34.9,0,14.5
8/13/2016,33.8,9.8,14.5
8/14/2016,33.3,9.9,14.5
8/15/2016,32.4,8.7,14.3
8/16/2016,31.1,11.4,14.6
8/17/2016,31.1,8.2,14.4
8/18/2016,30.3,8.4,14.6
8/19/2016,31.5,7.1,14.1
8/20/2016,31.6,9,14.3
8/21/2016,31.2,7.4,14
8/22/2016,29.7,4.9,14.2
8/23/2016,28.2,8.9,14.2
8/24/2016,39.3,9.2,14.1
8/25/2016,37.6,3.5,14.1
8/26/2016,38.8,14.9,14.5
8/27/2016,38.1,16.1,14.4
8/28/2016,36.8,4,14.2
8/29/2016,36.6,11,14.1
8/30/2016,35.4,8.8,14.1
8/31/2016,37.6,2.5,14
9/1/2016,36.6,6.2,14.1
9/2/2016,35.9,5.4,14.3
9/3/2016,36.9,8,14.2
9/4/2016,39.8,5.6,14.1
9/5/2016,39.5,6,14.1
9/6/2016,39,6.3,14.1
9/7/2016,38.3,6.7,14.2
9/8/2016,36.7,4.8,13.9
9/9/2016,34.5,6,14.1
9/10/2016,34,6.4,14.1
9/11/2016,33.3,8.2,14.4
9/12/2016,31.4,5.3,13.9
9/13/2016,31.5,8.5,13.8
9/14/2016,31.2,7.8,13.6
9/15/2016,29.8,8.4,14
9/16/2016,29.9,9.5,13.6
9/17/2016,29.4,8.9,13.7
9/18/2016,29,9.2,13.7
9/19/2016,28,10.1,13.6
9/20/2016,26.7,9.8,13.6
9/21/2016,26.4,9.2,13.5
9/22/2016,25.5,0,13.7
9/23/2016,26,0,13.5
9/24/2016,18.2,0,13.7
9/25/2016,22.2,0,13.3
9/26/2016,26.1,0,13.4
9/27/2016,27.7,0,13
9/28/2016,27.5,0,13.3
9/29/2016,27,0,13.1
9/30/2016,26.2,2.9,13.4
10/1/2016,25.8,6.6,13.3
10/2/2016,25.2,5.9,13.2
10/3/2016,24.6,3.5,13.2
10/4/2016,23.8,8,13.1
10/5/2016,23.5,7.7,12.9
10/6/2016,23.3,7.6,12.9
10/7/2016,22.8,7.6,12.7
10/8/2016,23,7.8,12.9
10/9/2016,23.6,7.8,12.7
10/10/2016,23.3,7.8,13
10/11/2016,23.7,8.1,13
10/12/2016,24.7,7.8,12.6
10/13/2016,27.7,7.9,13.2
10/14/2016,28.2,8,12.6
10/15/2016,28.3,8.1,12.6
10/16/2016,28,7.8,13
10/17/2016,27.6,7.8,13
10/18/2016,26.8,8.1,13
10/19/2016,26.2,7.9,12.7
10/20/2016,25.9,8,12.7
10/21/2016,25.6,7.6,12.4
10/22/2016,25,7.7,12.4
10/23/2016,25.1,7.9,12.8
10/24/2016,24.9,8,12.5
10/25/2016,24.4,8.1,12.6
10/26/2016,24.3,7.9,12.6
10/27/2016,23.8,7.9,12.9
10/28/2016,23.9,7.8,12.9
10/29/2016,23.7,8.2,12.7
10/30/2016,23.4,22.3,12.9
10/31/2016,23.4,22.2,12.9
11/1/2016,23.3,22,12.6
11/2/2016,22.6,21.9,12.9
11/3/2016,22.3,22,13.1
11/4/2016,23.1,21,12.7
11/5/2016,23.5,21.1,12.5
11/6/2016,23.1,8,12.5
11/7/2016,24.9,16.3,12.5
11/8/2016,25.7,16.4,13
11/9/2016,25.8,16.7,12.4
11/10/2016,25.4,15.2,12.7
11/11/2016,25.8,8.8,12.6
11/12/2016,25.7,7.8,12.6
11/13/2016,25.5,7.8,12.6
11/14/2016,24.9,7.7,12.9
11/15/2016,24.8,7.7,12.5
11/16/2016,24.9,7.8,12.5
11/17/2016,24.7,7.7,12.6
11/18/2016,24.9,7.8,12.6
11/19/2016,24.8,8,12.5
11/20/2016,23.3,7.9,12.7
11/21/2016,22.1,7.8,12.3
11/22/2016,22.4,8,12.3
11/23/2016,23.4,8,12.3
11/24/2016,23.4,8,12.6
11/25/2016,22.8,7.9,12.5
11/26/2016,22.7,8,12.5
11/27/2016,21.8,8,12.6
11/28/2016,21.8,8,12.4
11/29/2016,22.2,7.9,12.6
11/30/2016,22.4,7.9,12.5
12/1/2016,22.6,8,12.2
12/2/2016,22.3,7.9,12.2
12/3/2016,21.9,7.8,12.6
12/4/2016,22.2,8,12.5
12/5/2016,21.8,8,12.5
12/6/2016,21.6,8,12.6
12/7/2016,21.5,7.8,12.5
12/8/2016,21.4,7.7,12.3
12/9/2016,20.8,7.8,12.6
12/10/2016,20.2,7.9,12.5
12/11/2016,20.7,7.6,12.5
12/12/2016,21,7.8,12.5
12/13/2016,21.3,7.9,12.6
12/14/2016,22,7.7,12.5
12/15/2016,21.8,7.7,12.5
12/16/2016,21.9,7.7,12.7
12/17/2016,22.1,7.7,12.2
12/18/2016,22.4,7.7,12.4
12/19/2016,23,8,12.5
12/20/2016,23,7.7,12.5
12/21/2016,23.2,7.7,12.6
12/22/2016,23.1,7.7,12.8
12/23/2016,23.1,7.7,12.7
12/24/2016,23.1,7.9,12.7
12/25/2016,22.9,7.9,12.5
12/26/2016,23.1,7.9,12.4
12/27/2016,23.2,7.8,12.4
12/28/2016,23.5,7.8,12.6
12/29/2016,23.7,8,12.6
12/30/2016,23.9,7.9,12.5
12/31/2016,23.5,8,12.4
1/1/2017,23.7,7.9,12.6
1/2/2017,23.5,7.7,12.4
1/3/2017,23.2,8.1,12.5
1/4/2017,23.3,8.2,12.8
1/5/2017,23.2,7.9,12.4
1/6/2017,23.5,8.1,12.7
1/7/2017,23.5,8.2,12.6
1/8/2017,23.7,8.2,12.6
1/9/2017,23.6,8,12.6
1/10/2017,23.7,8.2,12.8
1/11/2017,23.4,7.9,12.7
1/12/2017,23.3,8.2,12.8
1/13/2017,23.8,8.2,12.5
1/14/2017,23.5,8.4,12.8
1/15/2017,23.6,8.2,12.8
1/16/2017,23.2,8.2,12.5
1/17/2017,23.5,8.1,12.8
1/18/2017,23.6,8.2,12.4
1/19/2017,23,8.2,12.7
1/20/2017,23.3,8.3,12.5
1/21/2017,23.4,8.2,12.8
1/22/2017,23.7,8.5,12.7
1/23/2017,24,8.4,12.7
1/24/2017,24,8.4,12.6
1/25/2017,23.6,8.6,12.8
1/26/2017,23.9,8.4,12.8
1/27/2017,24.1,8.3,12.5
1/28/2017,24.4,8.6,12.6
1/29/2017,24.4,8.4,12.8
1/30/2017,24.6,8.5,12.7
1/31/2017,24.5,8.5,12.4
2/1/2017,24.8,8.4,12.7
2/2/2017,24.6,8.5,12.8
2/3/2017,24.7,8.4,12.7
2/4/2017,24.7,8.4,12.7
2/5/2017,24.7,8.7,12.8
2/6/2017,24.6,8.5,12.7
2/7/2017,24.5,8.5,12.6
2/8/2017,24.5,8.4,12.8
2/9/2017,24.7,8.8,13
2/10/2017,24.6,8.7,12.8
2/11/2017,24.1,8.6,12.6
2/12/2017,23.9,8.9,12.7
2/13/2017,23.7,8.9,12.7
2/14/2017,24.5,8.9,12.9
2/15/2017,24.8,8.7,12.7
2/16/2017,24.6,8.9,12.8
2/17/2017,25,8.9,12.7
2/18/2017,25,9,12.6
2/19/2017,24.9,8.7,12.6
2/20/2017,25.1,8.9,12.8
2/21/2017,25.3,8.9,12.8
2/22/2017,25.4,8.9,12.9
2/23/2017,25.4,9.1,12.9
2/24/2017,25.5,9.1,12.8
2/25/2017,25.8,9.1,12.8
2/26/2017,26,9.1,12.7
2/27/2017,25.7,9.1,12.9
2/28/2017,26.1,9.1,12.8
3/1/2017,26.5,9.1,12.7
3/2/2017,26.7,9.3,13.1
3/3/2017,26.8,9.2,13
3/4/2017,27,9.2,12.8
3/5/2017,27,9.2,12.7
3/6/2017,27.1,9.3,12.8
3/7/2017,27.1,9.6,13.1
3/8/2017,27.2,9.5,12.7
3/9/2017,27.2,9.5,13.1
3/10/2017,27.1,9.8,12.8
3/11/2017,27.4,9.5,12.7
3/12/2017,27.2,9.6,12.6
3/13/2017,27.3,9.7,13
3/14/2017,27.4,9.7,12.7
3/15/2017,27.6,9.8,13
3/16/2017,29.1,9.8,12.7
3/17/2017,33.8,9.8,13.1
3/18/2017,38.4,9.9,12.7
3/19/2017,39.1,9.9,13
3/20/2017,39.3,10,13.1
3/21/2017,39.3,10.1,13
3/22/2017,39,10.1,12.8
3/23/2017,39.3,10.4,13.1
3/24/2017,38.9,10.6,13.1
3/25/2017,39.3,11.2,12.9
3/26/2017,39.4,12.3,13
3/27/2017,39.5,13.6,13.2
3/28/2017,39.3,20.7,13.3
3/29/2017,38.8,25,13.5
3/30/2017,39.3,26.3,14.5
3/31/2017,37.4,26.8,15.8
4/1/2017,37,26.9,17
4/2/2017,38,26.6,18.1
4/3/2017,38.8,26.8,19
4/4/2017,38.4,27.8,20.1
4/5/2017,38.3,27.2,21
4/6/2017,38.1,26.8,21.5
4/7/2017,39.2,28.6,21.8
4/8/2017,39.3,31.3,23.7
4/9/2017,39.2,30.5,26.7
4/10/2017,39.1,30.2,27.1
4/11/2017,38.9,31.1,28.2
4/12/2017,38.7,30.3,27.6
4/13/2017,39.2,31.4,28.8
4/14/2017,39.3,31.8,29
4/15/2017,39.3,31.9,29
4/16/2017,39.3,31.9,29
4/17/2017,39.4,32,29.2
4/18/2017,39.5,32,28.9
4/19/2017,39.3,32,29.1
4/20/2017,39.3,32,28.8
4/21/2017,37.6,30.2,27.9
4/22/2017,38.5,29.9,27.6
4/23/2017,39.2,31.9,29.1
4/24/2017,39.3,32.1,29.1
4/25/2017,37.9,30.8,28
4/26/2017,38.3,30,27.8
4/27/2017,38.1,29.2,27.6
4/28/2017,37.6,28.7,27.3
4/29/2017,37.4,28.4,27.2
4/30/2017,37.6,28.1,27.1
5/1/2017,37.7,28.6,26.8
5/2/2017,37.6,28.7,26.9
5/3/2017,37.4,28.6,26.9
5/4/2017,38.9,31.9,28.5
5/5/2017,39.3,32.4,29.2
5/6/2017,39.3,32.5,29.3
5/7/2017,38.4,32.9,29.5
5/8/2017,39.6,32.6,29.4
5/9/2017,38.3,32.9,29.6
5/10/2017,37.9,32.5,29.3
5/11/2017,37.8,32.5,28.9
5/12/2017,39.5,32.4,29
5/13/2017,39.9,32.6,29.2
5/14/2017,40.2,32.5,29.2
5/15/2017,40.2,32.2,29
5/16/2017,40.2,32.1,28.9
5/17/2017,40.1,31.7,28.7
5/18/2017,40,31.2,28
5/19/2017,39.4,29.9,27.7
5/20/2017,39.6,30.4,27.4
5/21/2017,38.2,31.5,27.9
5/22/2017,39.3,32,28.7
5/23/2017,39.7,32.1,28.6
5/24/2017,39.8,31.3,28.3
5/25/2017,39.8,31.5,28.2
5/26/2017,39.6,31.8,28.2
5/27/2017,39.2,30.2,28
5/28/2017,39,29,27.8
5/29/2017,38.3,28,27.4
5/30/2017,37.5,27,27.4
5/31/2017,36.5,26,27.2
6/1/2017,35.6,25,27
6/2/2017,35.4,24.2,26.8
6/3/2017,34.5,23.6,26.9
6/4/2017,33.3,23,26.3
6/5/2017,32.2,22.3,26.4
6/6/2017,31.4,21.6,26.4
6/7/2017,30.6,20.8,26.4
6/8/2017,29.7,19.9,26.2
6/9/2017,29.1,19.4,25.9
6/10/2017,28.3,18.7,25.9
6/11/2017,27.4,17.7,25.5
6/12/2017,26.7,16.9,25.3
6/13/2017,25.6,10.6,25.3
6/14/2017,25.2,14,24.9
6/15/2017,24.8,15.7,24.5
6/16/2017,23.8,16.5,24.2
6/17/2017,23.3,17.2,23.9
6/18/2017,22.4,17.4,23.5
6/19/2017,21.9,17.6,23.2
6/20/2017,21.2,17.5,22.7
6/21/2017,20.8,17.6,22.2
6/22/2017,20.1,17.7,21.9
6/23/2017,20.1,17.6,21
6/24/2017,19.4,17.7,20.6
6/25/2017,18.8,17.8,20.1
6/26/2017,18.7,16.9,19.7
6/27/2017,18.3,16.6,19
6/28/2017,18.6,16.3,18.5
6/29/2017,18.2,16.1,17.9
6/30/2017,18.4,15.3,17.7
7/1/2017,18.5,17.6,17
7/2/2017,18.8,16.6,16.8
7/3/2017,18.3,16,16.3
7/4/2017,18.2,14.7,15.8
7/5/2017,18.4,14.9,15.3
7/6/2017,18,14.9,15
7/7/2017,18.2,13.5,14.9
7/8/2017,18,12.1,14.4
7/9/2017,18.3,12.2,14.5
7/10/2017,18.5,10.3,14.3
7/11/2017,18.1,11.1,13.9
7/12/2017,16.9,11.4,13.9
7/13/2017,26.6,12.3,14.1
7/14/2017,30.8,8.6,13.9
7/15/2017,37.8,11.7,13.7
7/16/2017,35.1,11.3,14
7/17/2017,33,11.1,14
7/18/2017,-99.9,-99.9,-99.9
7/19/2017,-99.9,-99.9,-99.9
7/20/2017,-99.9,-99.9,-99.9
7/21/2017,-99.9,-99.9,-99.9
7/22/2017,-99.9,-99.9,-99.9
7/23/2017,-99.9,-99.9,-99.9
7/24/2017,-99.9,-99.9,-99.9
7/25/2017,-99.9,-99.9,-99.9
7/26/2017,-99.9,-99.9,-99.9
7/27/2017,-99.9,-99.9,-99.9
7/28/2017,-99.9,-99.9,-99.9
7/29/2017,-99.9,-99.9,-99.9
7/30/2017,-99.9,-99.9,-99.9
7/31/2017,-99.9,-99.9,-99.9
8/1/2017,-99.9,-99.9,-99.9
8/2/2017,-99.9,-99.9,-99.9
8/3/2017,-99.9,-99.9,-99.9
8/4/2017,-99.9,-99.9,-99.9
8/5/2017,-99.9,-99.9,-99.9
8/6/2017,-99.9,-99.9,-99.9
8/7/2017,-99.9,-99.9,-99.9
8/8/2017,-99.9,-99.9,-99.9
8/9/2017,-99.9,-99.9,-99.9
8/10/2017,-99.9,-99.9,-99.9
8/11/2017,-99.9,-99.9,-99.9
8/12/2017,-99.9,-99.9,-99.9
8/13/2017,-99.9,-99.9,-99.9
8/14/2017,-99.9,-99.9,-99.9
8/15/2017,-99.9,-99.9,-99.9
8/16/2017,33.1,13.8,13.9
8/17/2017,25.6,13.6,13.9
8/18/2017,26.3,12.9,13.9
8/19/2017,24.3,13.5,13.6
8/20/2017,21.6,13.9,13.7
8/21/2017,20.8,14.3,13.6
8/22/2017,18.8,14.8,13.6
8/23/2017,19.3,13.3,13.5
8/24/2017,19.2,13.4,13.2
8/25/2017,18.3,14.4,13.3
8/26/2017,19.6,14.3,13
8/27/2017,19.1,14.5,13
8/28/2017,21.2,13.7,13
8/29/2017,19.6,14.7,12.9
8/30/2017,20.1,14.4,13.1
8/31/2017,21,13.9,12.9
9/1/2017,14.7,14.1,12.9
9/2/2017,20,14.3,13
9/3/2017,21,14.9,12.9
9/4/2017,21.3,14.8,12.7
9/5/2017,22.2,14.3,12.6
9/6/2017,22.2,14.4,12.6
9/7/2017,22.7,14.2,12.3
9/8/2017,22.2,14.7,12.5
9/9/2017,22.6,14.9,12.5
9/10/2017,28.5,15.1,12.4
9/11/2017,25.8,15,12
9/12/2017,22.8,14.8,12
9/13/2017,15.5,14.9,11.7
9/14/2017,15.8,14.5,12.3
9/15/2017,19.7,14.6,11.8
9/16/2017,19.5,15.1,12
9/17/2017,20.6,15.1,12.1
9/18/2017,18.7,14.9,11.6
9/19/2017,22.3,14.9,11.7
9/20/2017,23.3,14.8,11.8
9/21/2017,25.9,14.9,11.8
9/22/2017,23.9,14.8,11.8
9/23/2017,20.6,14.7,11.8
9/24/2017,17.9,14.5,11.6
9/25/2017,19.8,14.2,11.3
9/26/2017,20,13.9,11.5
9/27/2017,20.1,12.6,11
9/28/2017,16.6,12.6,11.7
9/29/2017,21.2,12.8,11.4
9/30/2017,22.8,12.9,11.2
10/1/2017,33.7,12.9,10.9
10/2/2017,33.7,12.1,11.6
10/3/2017,33.1,12.7,11.1
10/4/2017,31.9,12.2,11.5
10/5/2017,30.8,11.6,11.4
10/6/2017,35.8,10.9,11.1
10/7/2017,35.3,10.9,11.6
10/8/2017,35,10.1,11.1
10/9/2017,34.6,10.3,11.6
10/10/2017,32.6,10.3,11.2
10/11/2017,32.4,10.1,11.3
10/12/2017,33.6,9.5,11
10/13/2017,38.4,9.3,11.3
10/14/2017,38.4,9.4,11.2
10/15/2017,38.1,9.4,11
10/16/2017,37,9.3,11.1
10/17/2017,36.8,9.3,11
10/18/2017,36.7,9,11.2
10/19/2017,36.6,9.2,10.9
10/20/2017,36.1,9.1,11
10/21/2017,34.4,9.1,11
10/22/2017,37.1,9,11.1
10/23/2017,33.8,9.1,11.3
10/24/2017,34.7,9,11.3
10/25/2017,35.1,9,10.9
10/26/2017,35.4,9.1,11.2
10/27/2017,35.9,9.2,11
10/28/2017,35.6,9.2,10.8
10/29/2017,35.7,9.2,11
10/30/2017,35.2,9.2,11
10/31/2017,35,9.3,11
11/1/2017,34,9.2,10.9
11/2/2017,33.3,9.3,11.2
11/3/2017,34.5,9.3,11.1
11/4/2017,34.8,9.3,10.7
11/5/2017,34.2,9.3,11.1
11/6/2017,34.2,9.2,10.9
11/7/2017,34.3,8.9,11
11/8/2017,34.8,8.8,10.8
11/9/2017,36.4,8.9,10.8
11/10/2017,36.2,8.9,11
11/11/2017,33.7,9,10.7
11/12/2017,35.1,9.1,11.1
11/13/2017,35.2,9.1,10.9
11/14/2017,32.6,9.1,10.9
11/15/2017,33,9.2,10.8
11/16/2017,32.9,9.2,11.1
11/17/2017,30.6,9.3,11.4
11/18/2017,30.1,9.3,10.8
11/19/2017,34.8,8.7,11
11/20/2017,35.6,9,11.1
11/21/2017,35,9.1,11.2
11/22/2017,34.5,9.3,11.1
11/23/2017,31.8,9.3,10.7
11/24/2017,30.6,9.4,11.2
11/25/2017,29.6,9.4,10.8
11/26/2017,30.1,9.4,11.2
11/27/2017,30,9.4,11.1
11/28/2017,30.1,9.4,11.2
11/29/2017,30.7,9.1,11.4
11/30/2017,32,9.8,11.4
12/1/2017,32.9,9.9,11.1
12/2/2017,31.3,7.7,11.4
12/3/2017,30.6,8.9,10.6
12/4/2017,31.9,9.8,11.2
12/5/2017,34.9,9.8,11.5
12/6/2017,35.2,9.9,10.9
12/7/2017,35,9.9,11.2
12/8/2017,33.2,9.9,11.1
12/9/2017,30.3,9.9,11.1
12/10/2017,28,10,11.2
12/11/2017,26.9,10,10.8
12/12/2017,26.5,10,11.3
12/13/2017,25.7,10.1,10.9
12/14/2017,25.8,10,11.1
12/15/2017,26.3,9.3,11
12/16/2017,26.4,10,11
12/17/2017,26.1,10.9,11
12/18/2017,25.7,11.4,11.1
12/19/2017,25.9,11.8,11.1
12/20/2017,25.4,12.1,11.1
12/21/2017,25.7,12.2,11.1
12/22/2017,25.9,12.3,11.2
12/23/2017,25.5,12.2,11.1
12/24/2017,25.4,12.3,10.9
12/25/2017,25.8,12.1,11
12/26/2017,25.2,12.1,11.1
12/27/2017,25.7,11.9,11.1
12/28/2017,25.1,12,11
12/29/2017,25.4,12.1,11.1
12/30/2017,25.1,12,11
12/31/2017,24.5,11.9,11
1/1/2018,25.2,12.3,11
1/2/2018,25.3,12.3,10.9
1/3/2018,25.6,12.5,11
1/4/2018,25.7,12.5,11.2
1/5/2018,25.7,12.6,11.2
1/6/2018,25.3,13,11.1
1/7/2018,25,12.8,11
1/8/2018,25.4,12.9,11.1
1/9/2018,25.5,13.2,11.1
1/10/2018,24.7,13,11.1
1/11/2018,25.4,13,11
1/12/2018,25.8,12.9,11
1/13/2018,25.9,13.1,11.1
1/14/2018,26,13.1,11.1
1/15/2018,25.8,13,10.9
1/16/2018,25.7,13,11.2
1/17/2018,26,12.8,11
1/18/2018,26.2,13,11.1
1/19/2018,25.8,13.1,11
1/20/2018,25.6,13.2,11
1/21/2018,25.4,13.1,11
1/22/2018,25.8,13,11.1
1/23/2018,25.9,13.1,10.7
1/24/2018,26,13.1,11.1
1/25/2018,25.9,13.1,11.1
1/26/2018,25.9,13.1,11
1/27/2018,25.8,12.9,11.2
1/28/2018,25.7,13.2,11.2
1/29/2018,25.7,13.3,11
1/30/2018,25.5,12.6,11
1/31/2018,25.6,12.8,10.9
2/1/2018,25.1,12.9,10.8
2/2/2018,25.1,12.5,11.1
2/3/2018,25.3,13.1,10.9
2/4/2018,25.3,13.1,10.9
2/5/2018,25.2,13.1,11
2/6/2018,25.2,13.1,11
2/7/2018,25.3,13.1,10.7
2/8/2018,25.7,13.2,11
2/9/2018,26,13.3,11.1
2/10/2018,25.3,13.2,10.8
2/11/2018,25.5,13.1,10.7
2/12/2018,26,13.2,11.1
2/13/2018,25.9,13.2,11.1
2/14/2018,25.7,13.2,11.1
2/15/2018,25.7,13.1,11.1
2/16/2018,25.8,13.1,11.1
2/17/2018,25.9,13.1,11
2/18/2018,26.4,13.1,11.1
2/19/2018,25.9,13.1,11.1
2/20/2018,25.4,13.1,11
2/21/2018,26.2,13,11.1
2/22/2018,26.3,12.9,11.1
2/23/2018,26.4,12.9,10.9
